,IC objective pessimistic
1359,11.571831099431149
1360,11.58124472912987
1361,7.4992588779705125
1362,7.48295381274587
1363,11.611820117545554
1364,11.131376332385676
1365,11.599896082574475
1366,11.58965141081893
1367,11.572657582454678
1368,11.599614860077564
1369,11.515173875916837
1370,11.602015814826583
1371,11.578590493989593
1372,11.576754830969863
1373,11.598826957668283
1374,11.585590152397268
1375,11.636343930354396
1376,11.570847337276701
1377,7.3679336923309195
1378,11.613373461204144
1379,11.622154583236721
1380,11.570758476264935
1381,11.614490714696926
1382,11.608363847168862
1383,11.57867807392492
1384,11.618517802876209
1385,11.597844221193961
1386,11.613530671895758
1387,11.633850583676908
1388,11.573929209358878
1389,11.57067652305193
1390,11.571969806809431
1391,11.570550677386874
1392,11.580283368194074
1393,11.583807897553015
1394,11.616966332864152
1395,11.623561242946561
1396,11.645456631221936
1397,11.580199436097013
1398,11.571464887359076
1399,11.618607360645974
1400,11.614316963175556
1401,11.572041168419561
1402,11.628558973397185
1403,8.421040236423515
1404,7.4421622818765165
1405,11.57833865785851
1406,11.600409171383546
1407,11.57131974672633
1408,11.601823348408882
1409,11.614100579210694
1410,11.608652789588524
1411,11.552415598713278
1412,11.608623535554608
1413,11.570554023411312
1414,11.561142915457499
1415,11.617841013014392
1416,11.576808998862894
1417,11.624936363071054
1418,11.624658017741496
1419,8.40205984756394
1420,7.314884368010723
1421,8.40152634908169
1422,7.233404015234233
1423,11.594400646179153
1424,11.601397657435122
1425,11.604257615065357
1426,11.581017272866529
1427,11.585582412296452
1428,11.596066132315409
1429,11.58320505136672
1430,11.601613976818536
1431,7.2228324725976805
1432,11.570526644718466
1433,11.586485164457015
1434,11.632746696850822
1435,11.572342462174172
1436,11.573192036132891
1437,11.571487835681399
1438,11.594845866878995
1439,11.622440332011086
1440,11.435715876305684
1441,7.727583661435771
1442,7.240130870277649
1443,11.581420979357233
1444,11.607484865346493
1445,11.58409299474404
1446,11.58745283275126
1447,11.589965212848572
1448,11.600140016408062
1449,8.433128749670002
1450,11.592649389325873
1451,11.58128779889238
1452,7.6705213647115515
1453,11.612402027675039
1454,11.603257885737472
1455,11.342504856586556
1456,11.573014120660936
1457,11.614343847794439
1458,11.605137999944073
1459,11.615407391826793
1460,11.622745529689903
1461,11.57606386493015
1462,11.570561544618357
1463,11.602895461354967
1464,11.597566957457557
1465,11.603202921409668
1466,11.590845802180974
1467,7.259898729636539
1468,11.591405368332184
1469,7.47928879070529
1470,7.632348425065473
1471,11.571653661931348
1472,11.600667587573286
1473,11.59446485809452
1474,11.605090173834963
1475,11.609162936300853
1476,11.584401578618422
1477,11.58244952979054
1478,11.604401932657845
1479,11.583284955068144
1480,11.600225993748287
1481,11.629622263395703
1482,11.57915155304783
1483,11.623766939238582
1484,11.571458966762156
1485,11.629970966944445
1486,11.57058373689388
1487,11.618452291376517
1488,11.59281081938567
1489,11.57368944198483
1490,11.583462096555374
1491,7.4747565337588355
1492,11.623244688012326
1493,11.607249207556714
1494,11.573397175994588
1495,11.571929556690364
1496,11.62863648829544
1497,11.579724387955903
1498,11.60357081444088
1499,11.577247723600507
1500,7.787796039815328
1501,11.5803292992637
1502,11.603503429282314
1503,11.58846943059526
1504,11.577225847187
1505,11.582355076614087
1506,11.580478456679502
1507,11.57303850424044
1508,7.726431651963894
1509,11.572291433631554
1510,11.622661892284574
1511,11.592805435550972
1512,11.614013717009682
1513,11.607230427400669
1514,11.581453498662984
1515,11.586938927558327
1516,11.607411093607288
1517,7.717168299261672
1518,11.637909875380746
1519,11.636984553908745
1520,11.599977387474384
1521,11.585003660285563
1522,11.61086811908267
1523,11.585369657944492
1524,11.58458476143739
1525,11.614723203310621
1526,8.420831242209513
1527,11.601562652015366
1528,11.596554059872688
1529,11.617337251758075
1530,11.575754305988605
1531,11.60612115076105
1532,11.602053432970276
1533,11.593576552507479
1534,11.59777839387376
1535,8.37418506530038
1536,11.610389489715875
1537,11.594113731085107
1538,11.572090997974193
1539,11.620471371187
1540,11.601555269953476
1541,11.570526658111095
1542,11.598883750727943
1543,11.597965714091501
1544,7.6995725242780235
1545,11.576336949981425
1546,11.61108435853087
1547,11.570771978953669
1548,11.64228770427351
1549,11.617215560172465
1550,11.593295527251936
1551,11.621412749071144
1552,11.605078842188073
1553,11.639970734963256
1554,11.582377190892664
1555,11.601299292051687
1556,11.570526696617
1557,11.570526798942689
1558,11.570526853743797
1559,11.594818560110834
1560,11.589208365066682
1561,11.625293711237521
1562,11.584772100560667
1563,11.570603256253086
1564,11.6403288368786
1565,11.633038465492833
1566,11.595177193786263
1567,11.618687403159884
1568,11.600028709817737
1569,11.58012560712156
1570,11.571216632093595
1571,11.58723642331617
1572,11.627115714391197
1573,11.575495592993406
1574,11.569431731947013
1575,11.578128075470815
1576,11.616868754818483
1577,11.608171215610222
1578,11.606682574085841
1579,11.577361941419312
1580,11.621564329056248
1581,11.6030908675098
1582,7.748365358926039
1583,11.570541475382182
1584,8.452760572458018
1585,11.585763107680709
1586,11.631488444592122
1587,7.18668677213843
1588,11.621300490753123
1589,11.602379007605851
1590,11.589784983191736
1591,11.62972734776769
1592,11.570526811911026
1593,11.618482918013573
1594,11.6202865609023
1595,11.615236110674454
1596,11.588404952592382
1597,11.604050522473976
1598,11.631184825018133
1599,11.583040548666864
1600,11.574483228325606
1601,11.60913576654274
1602,11.570609244993454
1603,11.615358852262924
1604,11.619252751608622
1605,11.407744759531028
1606,11.576311438776525
1607,11.57219649867554
1608,11.594417566935013
1609,7.676534515263422
1610,11.602733141490274
1611,7.193673498824175
1612,11.605733756281511
1613,7.243855273279986
1614,11.570532871944982
1615,8.376207821512118
1616,11.580573857434741
1617,11.572054000296372
1618,11.573462767707264
1619,7.707313423851249
1620,11.6170375875998
1621,11.575897665959886
1622,7.71859523711702
1623,11.58526483081067
1624,8.411937898018392
1625,11.598828044644144
1626,11.629000683764213
1627,11.649467158130786
1628,11.636387869015753
1629,11.591248303085402
1630,11.61142344931666
1631,11.570526769115565
1632,11.570583088288503
1633,11.605335174227333
1634,11.57063229739916
1635,11.61246656885602
1636,11.58813477592299
1637,11.587220102373308
1638,11.609728412991965
1639,11.608381569496546
1640,11.568065845538133
1641,11.571550210173031
1642,11.586041075434562
1643,11.636867700192823
1644,11.572770037914832
1645,11.614034854901075
1646,7.733831309799334
1647,11.571143462053072
1648,11.597340671685105
1649,11.607462479177856
1650,11.586121182694447
1651,11.604800795316272
1652,7.269887584101165
1653,11.583751356120478
1654,11.578606880565177
1655,7.562086163854466
1656,11.570640489095897
1657,11.599130160842524
1658,11.59761767247682
1659,11.570627016363112
1660,11.607349059311797
1661,11.59657664207005
1662,11.579575443681543
1663,11.60363669977368
1664,11.584132991859244
1665,11.602397628805402
1666,11.590961156440759
1667,11.579436061384076
1668,11.57218586720437
1669,11.584050520625963
1670,11.573021787255218
1671,8.46454784493598
1672,11.582675954718097
1673,11.617007022305573
1674,11.636419422254535
1675,11.584268419666303
1676,7.241440740343555
1677,11.577697419649532
1678,11.613494016639759
1679,11.579445717727744
1680,11.608441726958636
1681,11.58668000325379
1682,11.40212880241545
1683,11.616619995061136
1684,11.579256903902786
1685,11.578394518359485
1686,11.602291595310279
1687,11.6191573841512
1688,11.571272725796248
1689,7.715884922052762
1690,7.785411874213156
1691,11.609622464450156
1692,11.571955816605332
1693,7.198624560686039
1694,11.624830180790251
1695,7.7215293272318775
1696,11.602052289124686
1697,11.571081305871994
1698,11.584657023190688
1699,11.58648567577114
1700,7.727065034415615
1701,11.580150762098459
1702,11.62193875122439
1703,11.578461177165218
1704,11.59022869073206
1705,11.570663121779821
1706,11.60034215716777
1707,11.60506133524299
1708,11.585866715119197
1709,11.595482286691464
1710,11.578013407825587
1711,11.602317678818574
1712,11.584089637356842
1713,11.570538429960784
1714,11.58639484359323
1715,11.572032961759028
1716,11.594524628913137
1717,11.252950450862146
1718,11.607825154728792
1719,11.57063659411092
1720,11.60730972161121
1721,11.570526723335512
1722,11.585888895229873
1723,11.576759520461476
1724,11.5927265636828
1725,11.59443834077823
1726,11.634352281277822
1727,11.609327647919018
1728,11.621403493431208
1729,11.624702116316941
1730,11.60901422949028
1731,11.606295729056912
1732,11.552909632499185
1733,11.588055947282918
1734,11.61725011510655
1735,11.68379937494415
1736,7.385010326888413
1737,11.594338730192908
1738,11.593057381722378
1739,11.570650392280843
1740,7.75405806608896
1741,11.58091677163289
1742,8.4325235608304
1743,11.483717109797617
1744,7.442703114216577
1745,11.593184434255656
1746,11.575501481198787
1747,11.570526678334778
1748,11.628754936146127
1749,7.724363456803832
1750,11.599460873447459
1751,11.573916841043625
1752,7.637421838693207
1753,11.432413098670741
1754,7.485860105012575
1755,11.572214196536605
1756,11.591207685153583
1757,11.620990243153807
1758,11.59255638348017
1759,11.105758155672731
1760,11.57318306613265
1761,11.591935973485429
1762,8.38603613817145
1763,7.457567643550146
1764,11.571566210473447
1765,11.50266624233615
1766,11.589480498771756
1767,11.57052681013641
1768,11.581064634847323
1769,11.59601903453672
1770,11.584599640964031
1771,11.603992261948198
1772,11.553637359377204
1773,7.765582877871823
1774,11.583637271352243
1775,11.626860468664102
1776,11.60281051474316
1777,11.570526818051611
1778,11.582152117285407
1779,11.595988918905782
1780,11.634874585336489
1781,11.398659621474623
1782,7.254324974115723
1783,11.575305411413257
1784,11.613659460377429
1785,11.585196907452453
1786,7.51888842650769
1787,11.608934665861288
1788,11.611072592482374
1789,11.570836990589925
1790,11.630458784624054
1791,7.451086884801967
1792,11.615350814886979
1793,8.377482920337089
1794,11.61746731895568
1795,11.570532531255147
1796,11.63511240653338
1797,11.591604962394204
1798,11.61575585473834
1799,7.706697243256865
1800,11.571355958137858
1801,8.340564897713127
1802,11.616691175593155
1803,11.596122483647461
1804,11.571668318284148
1805,11.616123888173819
1806,11.610645566414231
1807,11.543820027867145
1808,11.586078971859973
1809,11.60172749042324
1810,7.688569585396241
1811,11.588764996521085
1812,11.593770005630276
1813,11.600706862627261
1814,11.607978433561392
1815,11.616334818749946
1816,11.598150017842762
1817,11.590216420021887
1818,11.60442798725688
1819,11.570959489128896
1820,11.614656943433053
1821,11.618398316285116
1822,11.570620939278864
1823,11.607207224072775
1824,11.602574675057841
1825,11.635050981390828
1826,11.606852815540801
1827,11.601728702562273
1828,11.57053220224896
1829,11.645144410449982
1830,11.617951947726382
1831,11.598760753729435
1832,11.551583496769783
1833,11.570590363540415
1834,7.7332364888679
1835,8.415943395001632
1836,11.59920364105092
1837,11.574075844961522
1838,11.57694251433194
1839,11.579135721450143
1840,11.571492341903959
1841,11.611763356683303
1842,11.572220630381608
1843,11.57206521763564
1844,8.37337159250071
1845,7.677955629355045
1846,11.570531811004615
1847,7.769307879851162
1848,11.617162811264164
1849,11.603401739626149
1850,7.615905648062136
1851,11.594292557455876
1852,11.572486650350493
1853,11.570817045244532
1854,8.399849805117087
1855,11.557394688708385
1856,11.573050498181106
1857,11.570527279861782
1858,11.570561333511531
1859,11.27656521590327
1860,11.574829957542986
1861,11.570615230862348
1862,11.591122825876166
1863,11.580766807516914
1864,11.572434622618035
1865,7.680144429550486
1866,11.598980775981971
1867,11.570526766487818
1868,11.57058356419504
1869,7.7279589703790075
1870,11.625703200609859
1871,11.523142579863855
1872,11.596446007448113
1873,11.58792562120809
1874,11.571517380093411
1875,11.626379716377274
1876,11.575351583366482
1877,11.593407299856498
1878,11.597269974989821
1879,11.634967454880604
1880,11.63077585335517
1881,7.255450727580463
1882,11.570547311800475
1883,11.570526809560263
1884,11.61207415317726
1885,11.608119855044915
1886,11.614120123639639
1887,11.57492166493807
1888,11.575667394145107
1889,11.615083654577083
1890,11.597989393339226
1891,11.593989031608185
1892,7.691767042655234
1893,11.576067840180434
1894,11.57072145666259
1895,7.687417562163037
1896,7.417914988314408
1897,11.57444794317914
1898,6.749643156768623
1899,11.570547967359941
1900,11.600027779364883
1901,11.610823190449077
1902,11.586960311501212
1903,11.63587232950727
1904,11.591033600414471
1905,11.588871083782786
1906,11.584411035068749
1907,11.570526780436985
1908,7.636793396507636
1909,7.674163690602913
1910,11.583886320876925
1911,11.572768875388636
1912,11.60995986693961
1913,11.623546450499942
1914,11.598329910657569
1915,11.607556361251765
1916,11.57275493476959
1917,11.571561177681906
1918,11.583346001395492
1919,11.574328375735114
1920,7.667089356940377
1921,11.590471103383893
1922,11.60237993204986
1923,11.593602722872692
1924,11.611293428883933
1925,11.617171937260874
1926,11.569735483333305
1927,11.57181642821465
1928,8.41973222131127
1929,11.617392124870584
1930,11.608624745678265
1931,11.601218431459182
1932,7.69132969565771
1933,11.632652973525325
1934,11.573837319531753
1935,11.61465509197432
1936,7.514045522511263
1937,7.703139565017016
1938,11.34659303353334
1939,7.511961004980411
1940,11.588350974123989
1941,11.603099041142633
1942,11.570673532459493
1943,11.588532670539244
1944,11.57666042309251
1945,11.575710596503376
1946,11.601153104034577
1947,11.60217636414839
1948,11.596738680692507
1949,11.578730010449943
1950,11.583687348392374
1951,11.570792524120867
1952,7.651346239311225
1953,11.576359191597613
1954,11.580219518485539
1955,11.578804899142696
1956,11.60388274813274
1957,11.570526908526038
1958,11.575967947145134
1959,11.572861020949118
1960,11.591844585005687
1961,11.619040280206665
1962,11.624081918989411
1963,11.612423058167085
1964,11.579482394012974
1965,11.571139103123986
1966,11.570526718971347
1967,11.582717173733837
1968,11.586920423780887
1969,11.615944588504906
1970,11.57992036265388
1971,11.577359788099892
1972,11.595173810694096
1973,11.595364781456656
1974,11.571143612364162
1975,7.658640527375931
1976,11.570569000208247
1977,11.57079416649277
1978,11.587002475004669
1979,11.38719470110456
1980,11.586573094638402
1981,11.590194635454775
1982,11.57055286060356
1983,11.575391954881162
1984,7.457610610133787
1985,11.570526804532758
1986,11.57052679008881
1987,11.586583722656027
1988,11.592342905456395
1989,11.634857127981288
1990,7.673958521077009
1991,11.570526813572092
1992,11.574833622522627
1993,11.58046056887564
1994,11.570526733299436
1995,11.600332562857513
1996,11.584051285738115
1997,11.649622370288363
1998,11.570626891341941
1999,11.594688598371546
