date,time,air1,clotheswasher1,dishwasher1,dryg1,furnace1,grid,microwave1,oven1,refrigerator1,solar,demand,difference
2018-08-12,13:00:00,0.394,0.0,0.001,0.001,0.364,-0.714,0.001,0.007,0.004,1.578,0.772,0.09200000000000008
2018-08-12,13:15:00,0.81,0.0,0.001,0.001,0.269,-1.512,0.001,0.008,0.029,2.716,1.1190000000000002,0.08499999999999996
2018-08-12,13:30:00,1.364,0.0,0.002,0.001,0.395,1.011,0.001,0.004,0.135,0.975,1.9020000000000001,0.08399999999999963
2018-08-12,13:45:00,0.406,0.0,0.001,0.001,0.139,0.646,0.001,0.007,0.076,0.082,0.631,0.09699999999999998
2018-08-12,14:00:00,0.682,0.0,0.001,0.001,0.265,0.81,0.001,0.006,0.004,0.241,0.9600000000000001,0.09100000000000008
2018-08-12,14:15:00,0.613,0.0,0.001,0.001,0.241,0.701,0.001,0.006,0.003,0.26,0.866,0.09499999999999997
2018-08-12,14:30:00,0.382,0.0,0.002,0.001,0.417,0.684,0.001,0.006,0.096,0.309,0.905,0.08800000000000008
2018-08-12,14:45:00,0.229,0.0,0.001,0.001,0.137,0.234,0.001,0.007,0.135,0.374,0.511,0.09699999999999998
2018-08-12,15:00:00,0.523,0.0,0.001,0.001,0.205,0.474,0.001,0.007,0.068,0.428,0.806,0.09599999999999986
2018-08-12,15:15:00,0.001,0.0,0.0,0.001,0.024,-0.3,0.001,0.008,0.003,0.445,0.038000000000000006,0.10700000000000001
2018-08-12,15:30:00,0.156,0.0,0.001,0.001,0.169,0.007,0.001,0.007,0.003,0.432,0.338,0.10099999999999998
2018-08-12,15:45:00,0.749,0.0,0.002,0.001,0.286,0.795,0.001,0.006,0.105,0.445,1.15,0.09000000000000008
2018-08-12,16:00:00,0.0,0.0,0.002,0.001,0.254,0.04,0.001,0.007,0.123,0.444,0.388,0.09599999999999997
2018-08-12,16:15:00,0.403,0.0,0.0,0.001,0.121,0.176,0.001,0.007,0.003,0.462,0.536,0.10199999999999998
2018-08-12,16:30:00,0.158,0.0,0.001,0.001,0.387,0.153,0.001,0.007,0.004,0.499,0.559,0.09299999999999997
2018-08-12,16:45:00,0.001,0.0,0.001,0.001,0.134,-0.291,0.001,0.008,0.046,0.586,0.192,0.10299999999999998
2018-08-12,17:00:00,0.001,0.0,0.002,0.001,0.376,-0.072,0.001,0.007,0.138,0.69,0.526,0.09199999999999997
2018-08-12,17:15:00,0.943,0.0,0.002,0.001,0.327,0.676,0.001,0.005,0.12,0.812,1.399,0.08899999999999997
2018-08-12,17:30:00,0.003,0.0,0.001,0.001,0.209,-0.61,0.001,0.008,0.003,0.937,0.226,0.10100000000000006
2018-08-12,17:45:00,0.783,0.0,0.001,0.001,0.222,-0.213,0.001,0.007,0.004,1.326,1.0190000000000001,0.09399999999999986
2018-08-12,18:00:00,0.186,0.0,0.001,0.001,0.124,-1.379,0.001,0.009,0.051,1.849,0.373,0.09699999999999998
2018-08-12,18:15:00,1.283,0.0,0.002,0.001,0.352,0.717,0.001,0.005,0.133,1.144,1.7769999999999997,0.08400000000000007
2018-08-12,18:30:00,0.076,0.0,0.002,0.001,0.351,-0.561,0.001,0.007,0.056,1.147,0.494,0.09199999999999997
2018-08-12,18:45:00,0.215,0.0,0.0,0.001,0.067,-0.003,0.001,0.008,0.003,0.402,0.295,0.10400000000000004
2018-08-12,19:00:00,0.85,0.0,0.002,0.001,0.485,1.052,0.001,0.005,0.004,0.382,1.3479999999999999,0.0860000000000003
2018-08-12,19:15:00,0.0,0.0,0.001,0.001,0.01,-0.004,0.001,0.008,0.114,0.24,0.135,0.10099999999999998
2018-08-12,19:30:00,1.051,0.0,0.002,0.001,0.356,1.532,0.001,0.004,0.135,0.105,1.5499999999999998,0.08700000000000019
2018-08-12,19:45:00,0.0,0.0,0.0,0.001,0.01,0.148,0.001,0.008,0.055,0.029,0.075,0.102
2018-08-12,20:00:00,0.124,0.0,0.002,0.001,0.391,0.638,0.001,0.006,0.004,-0.016,0.529,0.09299999999999997
2018-08-12,20:15:00,0.82,0.0,0.001,0.001,0.299,1.241,0.001,0.005,0.004,-0.022,1.131,0.08800000000000008
2018-08-12,20:30:00,-0.001,0.0,0.001,0.001,0.103,0.326,0.001,0.007,0.113,-0.004,0.225,0.097
2018-08-12,20:45:00,0.499,0.0,0.001,0.001,0.152,0.878,0.001,0.006,0.122,-0.003,0.782,0.09299999999999997
2018-08-12,21:00:00,0.391,0.0,0.001,0.001,0.186,0.688,0.001,0.007,0.004,-0.003,0.591,0.09399999999999997
2018-08-12,21:15:00,0.0,0.0,0.0,0.001,0.01,0.129,0.001,0.008,0.003,-0.005,0.023,0.101
2018-08-12,21:30:00,-0.001,0.0,0.001,0.001,0.246,0.395,0.001,0.007,0.042,-0.004,0.297,0.09400000000000003
2018-08-12,21:45:00,-0.001,0.0,0.001,0.001,0.034,0.284,0.001,0.007,0.138,-0.005,0.18100000000000002,0.09799999999999995
2018-08-12,22:00:00,-0.003,0.0,0.002,0.001,0.41,0.641,0.001,0.005,0.13,-0.003,0.546,0.09199999999999997
2018-08-12,22:15:00,-0.001,0.0,0.001,0.001,0.023,0.345,0.001,0.007,0.211,-0.004,0.243,0.09799999999999998
2018-08-12,22:30:00,-0.003,0.0,0.003,0.001,0.42,0.86,0.001,0.005,0.34,-0.001,0.767,0.09199999999999997
2018-08-12,22:45:00,-0.001,0.0,0.001,0.001,0.01,0.274,0.001,0.007,0.153,-0.005,0.17200000000000001,0.097
2018-08-12,23:00:00,0.698,0.0,0.002,0.001,0.449,1.376,0.001,0.004,0.135,-0.001,1.29,0.08499999999999996
2018-08-12,23:15:00,0.196,0.0,0.001,0.001,0.132,0.564,0.001,0.007,0.127,-0.004,0.465,0.09499999999999992
2018-08-12,23:30:00,0.95,0.0,0.001,0.001,0.347,1.397,0.001,0.005,0.004,-0.001,1.309,0.08700000000000019
2018-08-12,23:45:00,0.0,0.0,0.0,0.001,0.01,0.13,0.001,0.008,0.003,-0.005,0.023,0.10200000000000001
2018-08-13,00:00:00,0.525,0.0,0.002,0.001,0.457,1.185,0.001,0.005,0.106,-0.001,1.097,0.08700000000000019
2018-08-13,00:15:00,0.266,0.0,0.001,0.001,0.089,0.601,0.001,0.007,0.134,-0.004,0.499,0.09799999999999998
2018-08-13,00:30:00,0.259,0.0,0.001,0.001,0.147,0.579,0.001,0.007,0.064,-0.004,0.48,0.09499999999999997
2018-08-13,00:45:00,0.516,0.0,0.001,0.001,0.22,0.845,0.001,0.006,0.004,-0.003,0.749,0.09299999999999997
2018-08-13,01:00:00,-0.001,0.0,0.001,0.001,0.335,0.445,0.001,0.007,0.006,-0.004,0.35000000000000003,0.09099999999999997
2018-08-13,01:15:00,-0.001,0.0,0.001,0.001,0.102,0.35,0.001,0.007,0.137,-0.004,0.248,0.09799999999999998
2018-08-13,01:30:00,-0.002,0.0,0.001,0.001,0.238,0.446,0.001,0.007,0.102,-0.004,0.348,0.09400000000000003
2018-08-13,01:45:00,0.503,0.0,0.001,0.001,0.183,0.796,0.001,0.007,0.004,-0.003,0.7,0.09300000000000008
2018-08-13,02:00:00,-0.002,0.0,0.002,0.001,0.405,0.51,0.001,0.006,0.004,-0.004,0.41700000000000004,0.08899999999999997
2018-08-13,02:15:00,-0.001,0.0,0.001,0.001,0.046,0.256,0.001,0.008,0.096,-0.005,0.15200000000000002,0.09899999999999998
2018-08-13,02:30:00,-0.003,0.0,0.002,0.001,0.469,0.703,0.001,0.006,0.136,-0.002,0.612,0.08899999999999997
2018-08-13,02:45:00,-0.001,0.0,0.001,0.001,0.01,0.193,0.001,0.008,0.068,-0.005,0.08800000000000001,0.09999999999999999
2018-08-13,03:00:00,-0.002,0.0,0.002,0.001,0.46,0.563,0.001,0.006,0.004,-0.003,0.47200000000000003,0.08799999999999991
2018-08-13,03:15:00,0.0,0.0,0.0,0.001,0.01,0.131,0.001,0.008,0.003,-0.006,0.023,0.10200000000000001
2018-08-13,03:30:00,-0.003,0.0,0.002,0.001,0.459,0.685,0.001,0.006,0.127,-0.002,0.593,0.09000000000000008
2018-08-13,03:45:00,-0.001,0.0,0.001,0.001,0.01,0.234,0.001,0.008,0.11,-0.005,0.13,0.099
2018-08-13,04:00:00,-0.002,0.0,0.002,0.001,0.423,0.527,0.001,0.006,0.004,-0.003,0.435,0.08900000000000002
2018-08-13,04:15:00,-0.001,0.0,0.001,0.001,0.168,0.284,0.001,0.007,0.003,-0.005,0.18000000000000002,0.09899999999999995
2018-08-13,04:30:00,-0.001,0.0,0.001,0.001,0.223,0.414,0.001,0.007,0.083,-0.004,0.315,0.09499999999999997
2018-08-13,04:45:00,-0.001,0.0,0.001,0.001,0.013,0.262,0.001,0.008,0.137,-0.005,0.16000000000000003,0.09699999999999998
2018-08-13,05:00:00,-0.002,0.0,0.002,0.001,0.433,0.618,0.001,0.006,0.086,-0.003,0.527,0.08799999999999997
2018-08-13,05:15:00,0.0,0.0,0.0,0.001,0.024,0.143,0.001,0.008,0.003,-0.005,0.037000000000000005,0.10099999999999998
2018-08-13,05:30:00,-0.001,0.0,0.001,0.001,0.234,0.345,0.001,0.007,0.003,-0.004,0.24600000000000002,0.09499999999999995
2018-08-13,05:45:00,-0.001,0.0,0.001,0.001,0.035,0.256,0.001,0.008,0.109,-0.005,0.154,0.097
2018-08-13,06:00:00,-0.002,0.0,0.002,0.001,0.376,0.604,0.001,0.006,0.127,-0.003,0.511,0.08999999999999997
2018-08-13,06:15:00,0.0,0.0,0.0,0.001,0.046,0.165,0.001,0.008,0.003,-0.005,0.059,0.101
2018-08-13,06:30:00,0.493,0.0,0.001,0.001,0.348,0.945,0.001,0.006,0.004,-0.002,0.854,0.08899999999999997
2018-08-13,06:45:00,0.0,0.0,0.0,0.001,0.01,0.188,0.001,0.008,0.064,-0.005,0.084,0.09899999999999999
2018-08-13,07:00:00,-0.003,0.0,0.002,0.001,0.498,0.721,0.001,0.006,0.138,0.01,0.643,0.08799999999999997
2018-08-13,07:15:00,0.47,0.0,0.001,0.001,0.228,0.84,0.001,0.006,0.098,0.06,0.8049999999999999,0.09499999999999997
2018-08-13,07:30:00,-0.001,0.0,0.001,0.001,0.367,0.332,0.001,0.007,0.004,0.14,0.38,0.09200000000000003
2018-08-13,07:45:00,0.274,0.0,0.0,0.001,0.1,0.287,0.001,0.007,0.003,0.199,0.386,0.09999999999999998
2018-08-13,08:00:00,0.203,0.0,0.002,0.001,0.243,0.311,0.001,0.007,0.092,0.332,0.5489999999999999,0.09400000000000008
2018-08-13,08:15:00,0.001,0.0,0.001,0.001,0.035,-0.196,0.001,0.008,0.128,0.476,0.17500000000000002,0.10499999999999995
2018-08-13,08:30:00,0.683,0.0,0.001,0.001,0.258,0.401,0.001,0.006,0.016,0.661,0.9660000000000001,0.09599999999999997
2018-08-13,08:45:00,0.278,0.0,0.0,0.001,0.151,-0.193,0.001,0.008,0.003,0.738,0.44200000000000006,0.10299999999999987
2018-08-13,09:00:00,0.001,0.0,0.002,0.001,0.366,-0.08,0.001,0.007,0.052,0.602,0.43,0.09200000000000003
2018-08-13,09:15:00,0.496,0.0,0.002,0.001,0.249,0.324,0.001,0.006,0.138,0.664,0.893,0.09499999999999997
2018-08-13,09:30:00,0.29,0.0,0.002,0.001,0.297,0.271,0.001,0.006,0.116,0.537,0.713,0.09500000000000008
2018-08-13,09:45:00,0.748,0.0,0.001,0.001,0.276,0.48,0.001,0.006,0.004,0.651,1.037,0.09400000000000008
2018-08-13,10:00:00,0.199,0.0,0.001,0.001,0.301,0.02,0.001,0.007,0.004,0.59,0.514,0.09599999999999997
2018-08-13,10:15:00,0.841,0.0,0.001,0.001,0.299,0.569,0.001,0.006,0.079,0.749,1.228,0.09000000000000008
2018-08-13,10:30:00,0.562,0.0,0.002,0.001,0.302,-0.256,0.001,0.006,0.13,1.353,1.004,0.09299999999999997
2018-08-13,10:45:00,0.708,0.0,0.001,0.001,0.257,-0.17,0.001,0.007,0.028,1.266,1.0030000000000001,0.09299999999999997
2018-08-13,11:00:00,1.207,0.0,0.001,0.001,0.35,0.527,0.001,0.006,0.004,1.131,1.57,0.08799999999999986
2018-08-13,11:15:00,0.006,0.0,0.0,0.001,0.043,-1.741,0.001,0.01,0.033,1.937,0.094,0.10199999999999995
2018-08-13,11:30:00,1.621,0.0,0.002,0.001,0.48,0.869,0.001,0.004,0.139,1.457,2.2479999999999998,0.07800000000000029
2018-08-13,11:45:00,1.079,0.0,0.002,0.001,0.279,-0.142,0.001,0.006,0.129,1.725,1.4969999999999999,0.0860000000000003
2018-08-13,12:00:00,0.684,0.0,0.001,0.001,0.24,-1.298,0.001,0.008,0.007,2.328,0.9420000000000001,0.08799999999999975
2018-08-13,12:15:00,1.424,0.0,0.001,0.001,0.416,-0.576,0.001,0.006,0.004,2.505,1.853,0.07599999999999985
2018-08-13,12:30:00,1.733,0.0,0.002,0.001,0.49,0.392,0.001,0.005,0.052,1.967,2.284,0.07500000000000018
2018-08-13,12:45:00,1.081,0.0,0.002,0.001,0.267,-0.851,0.001,0.007,0.133,2.428,1.492,0.08499999999999996
2018-08-13,13:00:00,0.873,0.0,0.001,0.001,0.278,-1.154,0.001,0.008,0.052,2.454,1.214,0.0860000000000003
2018-08-13,13:15:00,2.172,0.0,0.002,0.001,0.519,-0.026,0.001,0.005,0.005,2.797,2.705,0.06600000000000028
2018-08-13,13:30:00,0.73,0.0,0.001,0.001,0.237,-1.833,0.001,0.008,0.005,2.908,0.983,0.09199999999999997
2018-08-13,13:45:00,0.967,0.0,0.002,0.001,0.288,-1.426,0.001,0.007,0.139,2.916,1.405,0.08499999999999996
2018-08-13,14:00:00,1.906,0.0,0.002,0.001,0.45,0.517,0.001,0.004,0.131,2.053,2.495,0.07499999999999973
2018-08-13,14:15:00,0.451,0.0,0.001,0.001,0.174,-1.903,0.001,0.009,0.023,2.655,0.66,0.09199999999999975
2018-08-13,14:30:00,2.518,0.0,0.002,0.001,0.583,1.369,0.001,0.003,0.005,1.811,3.113,0.06699999999999973
2018-08-13,14:45:00,0.807,0.0,0.001,0.001,0.254,-1.095,0.001,0.008,0.033,2.292,1.105,0.09199999999999986
2018-08-13,15:00:00,1.471,0.0,0.002,0.001,0.401,-0.183,0.001,0.005,0.134,2.275,2.015,0.07699999999999996
2018-08-13,15:15:00,1.922,0.0,0.002,0.001,0.436,0.212,0.001,0.005,0.069,2.296,2.436,0.07200000000000006
2018-08-13,15:30:00,0.659,0.0,0.001,0.001,0.22,-0.156,0.001,0.007,0.004,1.145,0.893,0.09599999999999997
2018-08-13,15:45:00,1.867,0.0,0.002,0.001,0.492,0.657,0.001,0.004,0.005,1.788,2.372,0.0730000000000004
2018-08-13,16:00:00,1.642,0.0,0.002,0.001,0.376,-0.298,0.001,0.006,0.114,2.515,2.142,0.07500000000000018
2018-08-13,16:15:00,0.713,0.0,0.002,0.001,0.223,-0.718,0.001,0.007,0.133,1.888,1.08,0.08999999999999986
2018-08-13,16:30:00,2.291,0.0,0.002,0.001,0.574,0.959,0.001,0.003,0.053,2.031,2.925,0.06500000000000039
2018-08-13,16:45:00,1.357,0.0,0.001,0.001,0.312,-0.639,0.001,0.007,0.004,2.402,1.683,0.08000000000000007
2018-08-13,17:00:00,1.026,0.0,0.001,0.001,0.296,0.258,0.001,0.006,0.004,1.166,1.335,0.08899999999999997
2018-08-13,17:15:00,2.361,0.0,0.003,0.001,0.589,1.947,0.001,0.002,0.127,1.206,3.084,0.06899999999999995
2018-08-13,17:30:00,1.029,0.0,0.002,0.001,0.251,0.336,0.001,0.006,0.101,1.145,1.3909999999999998,0.0900000000000003
2018-08-13,17:45:00,1.339,0.0,0.001,0.001,0.368,0.6,0.001,0.005,0.004,1.202,1.7189999999999999,0.08300000000000018
2018-08-13,18:00:00,2.313,0.0,0.002,0.001,0.527,1.539,0.001,0.003,0.004,1.385,2.8510000000000004,0.07299999999999951
2018-08-13,18:15:00,0.815,0.0,0.001,0.001,0.256,0.163,0.001,0.006,0.078,1.089,1.158,0.09400000000000008
2018-08-13,18:30:00,1.631,0.0,0.002,0.001,0.44,1.152,0.001,0.004,0.137,1.143,2.216,0.07899999999999974
2018-08-13,18:45:00,1.998,0.0,0.002,0.001,0.471,1.704,0.001,0.003,0.085,0.936,2.561,0.07900000000000018
2018-08-13,19:00:00,0.893,0.0,0.001,0.001,0.276,0.611,0.001,0.006,0.004,0.665,1.182,0.09400000000000008
2018-08-13,19:15:00,1.831,0.0,0.002,0.001,0.5,2.25,0.001,0.003,0.004,0.168,2.3419999999999996,0.07600000000000051
2018-08-13,19:30:00,1.357,0.0,0.002,0.001,0.336,1.792,0.001,0.004,0.092,0.084,1.793,0.08300000000000018
2018-08-13,19:45:00,0.899,0.0,0.002,0.001,0.283,1.369,0.001,0.004,0.128,0.038,1.318,0.08899999999999997
2018-08-13,20:00:00,1.729,0.0,0.002,0.001,0.492,2.329,0.001,0.003,0.012,-0.011,2.24,0.07799999999999985
2018-08-13,20:15:00,0.974,0.0,0.001,0.001,0.306,1.401,0.001,0.005,0.004,-0.022,1.292,0.08699999999999997
2018-08-13,20:30:00,0.039,0.0,0.0,0.001,0.021,0.212,0.001,0.008,0.037,-0.005,0.10700000000000001,0.09999999999999998
2018-08-13,20:45:00,0.87,0.0,0.002,0.001,0.283,1.389,0.001,0.004,0.138,0.0,1.299,0.09000000000000008
2018-08-13,21:00:00,0.798,0.0,0.002,0.001,0.27,1.289,0.001,0.005,0.124,-0.001,1.201,0.08699999999999997
2018-08-13,21:15:00,0.594,0.0,0.0,0.001,0.162,0.865,0.001,0.006,0.003,-0.003,0.767,0.09499999999999997
2018-08-13,21:30:00,0.686,0.0,0.001,0.001,0.249,1.04,0.001,0.006,0.004,-0.002,0.9480000000000001,0.08999999999999997
2018-08-13,21:45:00,1.14,0.0,0.001,0.001,0.368,1.648,0.001,0.004,0.047,0.0,1.5619999999999998,0.08600000000000008
2018-08-13,22:00:00,0.494,0.0,0.001,0.001,0.136,0.867,0.001,0.006,0.132,-0.003,0.771,0.09299999999999997
2018-08-13,22:15:00,0.139,0.0,0.001,0.001,0.191,0.49,0.001,0.007,0.052,-0.004,0.392,0.09399999999999997
2018-08-13,22:30:00,0.574,0.0,0.001,0.001,0.223,0.906,0.001,0.006,0.004,-0.002,0.8099999999999999,0.09400000000000008
2018-08-13,22:45:00,-0.001,0.0,0.001,0.001,0.245,0.357,0.001,0.007,0.003,-0.004,0.257,0.09599999999999997
2018-08-13,23:00:00,0.522,0.0,0.002,0.001,0.225,0.977,0.001,0.006,0.128,-0.002,0.885,0.08999999999999997
2018-08-13,23:15:00,-0.001,0.0,0.001,0.001,0.01,0.254,0.001,0.007,0.132,-0.005,0.15100000000000002,0.09799999999999998
2018-08-13,23:30:00,1.116,0.0,0.001,0.001,0.332,1.577,0.001,0.005,0.036,0.0,1.492,0.08499999999999996
2018-08-13,23:45:00,-0.001,0.0,0.0,0.001,0.056,0.175,0.001,0.008,0.003,-0.005,0.068,0.10199999999999998
2018-08-14,00:00:00,0.0,0.0,0.0,0.001,0.01,0.14,0.001,0.008,0.014,-0.005,0.034,0.101
2018-08-14,00:15:00,1.048,0.0,0.002,0.001,0.366,1.642,0.001,0.005,0.136,0.0,1.559,0.08299999999999996
2018-08-14,00:30:00,-0.001,0.0,0.001,0.001,0.035,0.232,0.001,0.008,0.084,-0.005,0.129,0.098
2018-08-14,00:45:00,-0.002,0.0,0.002,0.001,0.4,0.506,0.001,0.006,0.004,-0.004,0.41200000000000003,0.08999999999999997
2018-08-14,01:00:00,0.0,0.0,0.0,0.001,0.057,0.174,0.001,0.008,0.003,-0.005,0.07,0.09899999999999998
2018-08-14,01:15:00,-0.002,0.0,0.002,0.001,0.411,0.598,0.001,0.006,0.088,-0.003,0.507,0.08799999999999997
2018-08-14,01:30:00,-0.001,0.0,0.001,0.001,0.01,0.258,0.001,0.008,0.136,-0.005,0.15600000000000003,0.09699999999999998
2018-08-14,01:45:00,-0.002,0.0,0.001,0.001,0.27,0.452,0.001,0.007,0.077,-0.004,0.35500000000000004,0.09299999999999997
2018-08-14,02:00:00,0.901,0.0,0.001,0.001,0.333,1.334,0.001,0.006,0.004,-0.001,1.247,0.08600000000000008
2018-08-14,02:15:00,-0.001,0.0,0.001,0.001,0.226,0.337,0.001,0.007,0.003,-0.005,0.23800000000000002,0.094
2018-08-14,02:30:00,-0.001,0.0,0.001,0.001,0.01,0.223,0.001,0.008,0.1,-0.005,0.12000000000000001,0.09799999999999999
2018-08-14,02:45:00,0.578,0.0,0.002,0.001,0.431,1.234,0.001,0.005,0.128,-0.001,1.146,0.08700000000000019
2018-08-14,03:00:00,0.315,0.0,0.0,0.001,0.165,0.591,0.001,0.007,0.003,-0.004,0.492,0.09499999999999997
2018-08-14,03:15:00,0.0,0.0,0.0,0.001,0.104,0.22,0.001,0.008,0.003,-0.005,0.11699999999999999,0.098
2018-08-14,03:30:00,0.0,0.0,0.0,0.001,0.01,0.171,0.001,0.008,0.046,-0.005,0.066,0.1
2018-08-14,03:45:00,0.45,0.0,0.002,0.001,0.496,1.181,0.001,0.004,0.139,-0.001,1.093,0.08700000000000019
2018-08-14,04:00:00,-0.001,0.0,0.001,0.001,0.035,0.266,0.001,0.007,0.119,-0.005,0.163,0.098
2018-08-14,04:15:00,-0.001,0.0,0.001,0.001,0.249,0.359,0.001,0.007,0.003,-0.004,0.261,0.09399999999999997
2018-08-14,04:30:00,0.037,0.0,0.0,0.001,0.021,0.178,0.001,0.008,0.003,-0.005,0.07100000000000001,0.10199999999999998
2018-08-14,04:45:00,0.415,0.0,0.002,0.001,0.496,1.063,0.001,0.005,0.056,-0.002,0.976,0.08499999999999996
2018-08-14,05:00:00,-0.001,0.0,0.001,0.001,0.01,0.256,0.001,0.008,0.131,-0.005,0.15100000000000002,0.09999999999999998
2018-08-14,05:15:00,-0.002,0.0,0.002,0.001,0.502,0.643,0.001,0.006,0.044,-0.003,0.554,0.08599999999999997
2018-08-14,05:30:00,0.462,0.0,0.001,0.001,0.204,0.775,0.001,0.007,0.004,-0.003,0.68,0.09199999999999997
2018-08-14,05:45:00,-0.002,0.0,0.002,0.001,0.4,0.504,0.001,0.006,0.004,-0.003,0.41200000000000003,0.08899999999999997
2018-08-14,06:00:00,-0.001,0.0,0.001,0.001,0.013,0.262,0.001,0.007,0.136,-0.005,0.15800000000000003,0.09899999999999998
2018-08-14,06:15:00,-0.002,0.0,0.002,0.001,0.278,0.514,0.001,0.006,0.132,-0.003,0.41800000000000004,0.09299999999999997
2018-08-14,06:30:00,0.447,0.0,0.001,0.001,0.212,0.799,0.001,0.006,0.036,-0.003,0.704,0.09200000000000008
2018-08-14,06:45:00,-0.001,0.0,0.001,0.001,0.367,0.473,0.001,0.007,0.004,-0.004,0.38,0.08899999999999997
2018-08-14,07:00:00,0.0,0.0,0.0,0.001,0.035,0.163,0.001,0.008,0.01,-0.007,0.05500000000000001,0.10099999999999999
2018-08-14,07:15:00,0.378,0.0,0.002,0.001,0.504,1.084,0.001,0.005,0.138,0.031,1.029,0.08600000000000008
2018-08-14,07:30:00,0.065,0.0,0.001,0.001,0.12,0.299,0.001,0.007,0.089,0.084,0.28400000000000003,0.09899999999999998
2018-08-14,07:45:00,0.0,0.0,0.001,0.001,0.257,0.202,0.001,0.007,0.004,0.163,0.271,0.09399999999999997
2018-08-14,08:00:00,0.001,0.0,0.0,0.001,0.057,-0.187,0.001,0.008,0.003,0.363,0.07100000000000001,0.10499999999999998
2018-08-14,08:15:00,0.9,0.0,0.002,0.001,0.469,1.28,0.001,0.004,0.088,0.271,1.4649999999999999,0.0860000000000003
2018-08-14,08:30:00,0.0,0.0,0.001,0.001,0.135,0.012,0.001,0.007,0.136,0.369,0.281,0.09999999999999998
2018-08-14,08:45:00,0.001,0.0,0.001,0.001,0.135,-0.135,0.001,0.008,0.081,0.463,0.228,0.1
2018-08-14,09:00:00,0.002,0.0,0.0,0.001,0.079,-0.399,0.001,0.008,0.003,0.6,0.094,0.10699999999999996
2018-08-14,09:15:00,0.928,0.0,0.002,0.001,0.542,0.898,0.001,0.005,0.004,0.669,1.483,0.08400000000000007
2018-08-14,09:30:00,0.002,0.0,0.001,0.001,0.146,-0.512,0.001,0.008,0.092,0.864,0.251,0.10099999999999998
2018-08-14,09:45:00,1.403,0.0,0.002,0.001,0.45,1.063,0.001,0.004,0.129,1.012,1.99,0.08500000000000019
2018-08-14,10:00:00,0.554,0.0,0.001,0.001,0.156,-0.27,0.001,0.007,0.015,1.106,0.7350000000000001,0.10099999999999998
2018-08-14,10:15:00,0.878,0.0,0.001,0.001,0.306,-0.202,0.001,0.007,0.004,1.49,1.198,0.09000000000000008
2018-08-14,10:30:00,1.435,0.0,0.001,0.001,0.409,1.034,0.001,0.005,0.029,0.933,1.881,0.08600000000000008
2018-08-14,10:45:00,0.002,0.0,0.001,0.001,0.05,-0.484,0.001,0.008,0.138,0.791,0.201,0.10600000000000004
2018-08-14,11:00:00,1.263,0.0,0.002,0.001,0.403,0.936,0.001,0.005,0.13,0.956,1.8049999999999997,0.08700000000000019
2018-08-14,11:15:00,0.503,0.0,0.0,0.001,0.138,-0.268,0.001,0.008,0.011,1.03,0.662,0.09999999999999998
2018-08-14,11:30:00,0.771,0.0,0.001,0.001,0.271,-0.789,0.001,0.008,0.004,1.933,1.057,0.08700000000000019
2018-08-14,11:45:00,1.334,0.0,0.001,0.001,0.406,-0.062,0.001,0.006,0.034,1.927,1.7830000000000001,0.08199999999999985
2018-08-14,12:00:00,1.145,0.0,0.002,0.001,0.289,-0.459,0.001,0.006,0.134,2.122,1.5779999999999998,0.08499999999999996
2018-08-14,12:15:00,0.864,0.0,0.001,0.001,0.282,-0.776,0.001,0.007,0.069,2.088,1.225,0.08699999999999997
2018-08-14,12:30:00,1.627,0.0,0.001,0.001,0.456,-0.259,0.001,0.006,0.004,2.43,2.096,0.07500000000000018
2018-08-14,12:45:00,1.249,0.0,0.001,0.001,0.359,-0.84,0.001,0.007,0.004,2.544,1.622,0.08200000000000007
2018-08-14,13:00:00,0.448,0.0,0.001,0.001,0.111,-0.964,0.001,0.008,0.105,1.739,0.675,0.10000000000000009
2018-08-14,13:15:00,1.043,0.0,0.002,0.001,0.314,-0.423,0.001,0.006,0.135,2.011,1.5019999999999998,0.0860000000000003
2018-08-14,13:30:00,1.881,0.0,0.002,0.001,0.444,-0.266,0.001,0.005,0.065,2.737,2.399,0.07200000000000006
2018-08-14,13:45:00,1.097,0.0,0.001,0.001,0.32,-0.878,0.001,0.007,0.004,2.396,1.431,0.08699999999999974
2018-08-14,14:00:00,2.522,0.0,0.002,0.001,0.579,0.299,0.001,0.004,0.005,2.879,3.114,0.06400000000000006
2018-08-14,14:15:00,0.65,0.0,0.001,0.001,0.217,-1.089,0.001,0.007,0.105,2.164,0.982,0.0930000000000002
2018-08-14,14:30:00,1.639,0.0,0.002,0.001,0.435,-0.267,0.001,0.005,0.123,2.549,2.206,0.07600000000000007
2018-08-14,14:45:00,1.731,0.0,0.001,0.001,0.402,-0.08,0.001,0.006,0.004,2.303,2.146,0.07699999999999996
2018-08-14,15:00:00,0.686,0.0,0.001,0.001,0.221,-1.254,0.001,0.008,0.003,2.266,0.921,0.09099999999999997
2018-08-14,15:15:00,2.351,0.0,0.002,0.001,0.595,0.771,0.001,0.003,0.043,2.294,2.996,0.06899999999999995
2018-08-14,15:30:00,1.088,0.0,0.002,0.001,0.25,-0.792,0.001,0.007,0.138,2.362,1.487,0.08299999999999996
2018-08-14,15:45:00,1.349,0.0,0.002,0.001,0.362,-0.175,0.001,0.006,0.124,2.098,1.8449999999999998,0.07800000000000007
2018-08-14,16:00:00,2.227,0.0,0.002,0.001,0.504,0.988,0.001,0.004,0.004,1.826,2.743,0.07100000000000017
